hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,   implifiance index,  classical simi,       entropic simi
Poilu -> Bruyant, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 37.5000000000000000, 43.1006168525542392, 42.9113894381114775, 32.0446868501277393, 56.4475953578948975, 0.0000000000000000
Bruyant -> Petit, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 42.8571428571428541, 79.0969190912610998, 49.3521761522008688, 59.7065377962179653, 97.6004242897033691, 0.0000000000000000
Petit -> Bruyant, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 75.0000000000000000, 89.6201058384670404, 87.3846984295464893, 81.8115892895480670, 97.6004242897033691, 0.0000000000000000
Bruyant -> Solitaire, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 7.1428571428571423, 24.4134369895228751, 6.8338768293510208, 11.1359155787440898, 14.7377073764801025, 0.0000000000000000
Solitaire -> Bruyant, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 12.5000000000000000, 16.2853256712984553, 13.1876143720953376, 8.9833952695548156, 14.7377073764801025, 0.0000000000000000
Bruyant -> Dur, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 7.1428571428571423, 24.4134369895228751, 6.8338768293510208, 11.1359155787440898, 14.7377073764801025, 0.0000000000000000
Dur -> Bruyant, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 12.5000000000000000, 16.2853256712984553, 13.1876143720953376, 8.9833952695548156, 14.7377073764801025, 0.0000000000000000
Bruyant -> Flamboyant, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 7.1428571428571423, 24.4134369895228751, 6.8338768293510208, 11.1359155787440898, 14.7377073764801025, 0.0000000000000000
Flamboyant -> Bruyant, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 12.5000000000000000, 16.2853256712984553, 13.1876143720953376, 8.9833952695548156, 14.7377073764801025, 0.0000000000000000
Bruyant -> Lent, 14.0000000000000000, 7.0000000000000000, 34.1463414634146361, 7.1428571428571423, 27.8022313951820301, 6.9129715261583566, 12.7418573626186689, 18.4265539050102234, 0.0000000000000000
Lent -> Bruyant, 7.0000000000000000, 14.0000000000000000, 17.0731707317073180, 14.2857142857142847, 18.3263295114485238, 15.3308496628248996, 10.5807112766925879, 18.4265539050102234, 0.0000000000000000
Bruyant -> Gros, 14.0000000000000000, 7.0000000000000000, 34.1463414634146361, 14.2857142857142847, 37.9499151013524596, 14.2589607602974837, 20.9253263335023227, 40.0360226631164551, 0.0000000000000000
Gros -> Bruyant, 7.0000000000000000, 14.0000000000000000, 17.0731707317073180, 28.5714285714285694, 31.5924382326761339, 31.7836754577438754, 21.9447613954422351, 40.0360226631164551, 0.0000000000000000
Bruyant -> Franc, 14.0000000000000000, 7.0000000000000000, 34.1463414634146361, 21.4285714285714270, 49.3127626126735521, 22.0539059232234145, 30.4277519984219467, 65.3356432914733887, 0.0000000000000000
Franc -> Bruyant, 7.0000000000000000, 14.0000000000000000, 17.0731707317073180, 42.8571428571428541, 48.8594368857025430, 50.8540290639140267, 37.9791533481180537, 65.3356432914733887, 0.0000000000000000
Bruyant -> Puant, 14.0000000000000000, 6.0000000000000000, 34.1463414634146361, 21.4285714285714270, 53.2812559444841725, 22.1862092285551213, 32.9881953387779703, 74.6833503246307373, 0.0000000000000000
Puant -> Bruyant, 6.0000000000000000, 14.0000000000000000, 14.6341463414634134, 50.0000000000000000, 55.6942163389916658, 64.6010310577919427, 45.4741372182357892, 74.6833503246307373, 0.0000000000000000
Bruyant -> Peureux, 14.0000000000000000, 6.0000000000000000, 34.1463414634146361, 14.2857142857142847, 41.8456013467753820, 14.3697573672387424, 23.1627570109444569, 48.6406654119491577, 0.0000000000000000
Peureux -> Bruyant, 6.0000000000000000, 14.0000000000000000, 14.6341463414634134, 33.3333333333333286, 36.1633926894035156, 37.9402663231545816, 26.3985377619139499, 48.6406654119491577, 0.0000000000000000
Bruyant -> Puissant, 14.0000000000000000, 6.0000000000000000, 34.1463414634146361, 7.1428571428571423, 31.3325230111706752, 6.9828754145759229, 14.4228809081062401, 23.1865137815475464, 0.0000000000000000
Puissant -> Bruyant, 6.0000000000000000, 14.0000000000000000, 14.6341463414634134, 16.6666666666666643, 20.7292783907045965, 18.1553632586550400, 12.5837795266525614, 23.1865137815475464, 0.0000000000000000
Bruyant -> Harmonieux, 14.0000000000000000, 6.0000000000000000, 34.1463414634146361, 14.2857142857142847, 41.8456013467753820, 14.3697573672387424, 23.1627570109444569, 48.6406654119491577, 0.0000000000000000
Harmonieux -> Bruyant, 6.0000000000000000, 14.0000000000000000, 14.6341463414634134, 33.3333333333333286, 36.1633926894035156, 37.9402663231545816, 26.3985377619139499, 48.6406654119491577, 0.0000000000000000
Bruyant -> Mortel, 14.0000000000000000, 5.0000000000000000, 34.1463414634146361, 7.1428571428571423, 34.9702884357921420, 7.0451093273654148, 16.1630582947199102, 29.4142216444015503, 0.0000000000000000
Mortel -> Bruyant, 5.0000000000000000, 14.0000000000000000, 12.1951219512195124, 20.0000000000000000, 23.6077110546359705, 22.0964380933721429, 15.1670946813614531, 29.4142216444015503, 0.0000000000000000
Bruyant -> Affectueux, 14.0000000000000000, 5.0000000000000000, 34.1463414634146361, 21.4285714285714270, 57.1435906889795504, 22.3055576547950665, 35.4915697480184278, 83.8745653629302979, 0.0000000000000000
Affectueux -> Bruyant, 5.0000000000000000, 14.0000000000000000, 12.1951219512195124, 60.0000000000000000, 63.9101936815057030, 78.6960741040458345, 55.1762279787807657, 83.8745653629302979, 0.0000000000000000
Bruyant -> Propre, 14.0000000000000000, 4.0000000000000000, 34.1463414634146361, 7.1428571428571423, 38.6803454654727545, 7.1008609948836146, 17.9457128674376492, 37.7123713493347168, 0.0000000000000000
Propre -> Bruyant, 4.0000000000000000, 14.0000000000000000, 9.7560975609756095, 25.0000000000000000, 27.1446555061021435, 28.0640646107626566, 18.6372231813822076, 37.7123713493347168, 0.0000000000000000
Bruyant -> Noir, 14.0000000000000000, 4.0000000000000000, 34.1463414634146361, 0.0000000000000000, 28.8108659352135490, 0.0000000000000000, 0.0000000000000000, 12.1262840926647186, 0.0000000000000000
Noir -> Bruyant, 4.0000000000000000, 14.0000000000000000, 9.7560975609756095, 0.0000000000000000, 12.7449658332065461, 0.0000000000000000, 0.0000000000000000, 12.1262840926647186, 0.0000000000000000
Bruyant -> Gluant, 14.0000000000000000, 4.0000000000000000, 34.1463414634146361, 14.2857142857142847, 49.6167957557599806, 14.5587715180038497, 27.6559623516800848, 70.6300675868988037, 0.0000000000000000
Gluant -> Bruyant, 4.0000000000000000, 14.0000000000000000, 9.7560975609756095, 50.0000000000000000, 49.0108509353139752, 64.9296139627469273, 40.4276786640793446, 70.6300675868988037, 0.0000000000000000
Bruyant -> Grand, 14.0000000000000000, 4.0000000000000000, 34.1463414634146361, 0.0000000000000000, 28.8108659352135490, 0.0000000000000000, 0.0000000000000000, 12.1262840926647186, 0.0000000000000000
Grand -> Bruyant, 4.0000000000000000, 14.0000000000000000, 9.7560975609756095, 0.0000000000000000, 12.7449658332065461, 0.0000000000000000, 0.0000000000000000, 12.1262840926647186, 0.0000000000000000
Bruyant -> Long, 14.0000000000000000, 4.0000000000000000, 34.1463414634146361, 7.1428571428571423, 38.6803454654727545, 7.1008609948836146, 17.9457128674376492, 37.7123713493347168, 0.0000000000000000
Long -> Bruyant, 4.0000000000000000, 14.0000000000000000, 9.7560975609756095, 25.0000000000000000, 27.1446555061021435, 28.0640646107626566, 18.6372231813822076, 37.7123713493347168, 0.0000000000000000
Bruyant -> Fin, 14.0000000000000000, 4.0000000000000000, 34.1463414634146361, 14.2857142857142847, 49.6167957557599806, 14.5587715180038497, 27.6559623516800848, 70.6300675868988037, 0.0000000000000000
Fin -> Bruyant, 4.0000000000000000, 14.0000000000000000, 9.7560975609756095, 50.0000000000000000, 49.0108509353139752, 64.9296139627469273, 40.4276786640793446, 70.6300675868988037, 0.0000000000000000
Bruyant -> Feroce, 14.0000000000000000, 3.0000000000000000, 34.1463414634146361, 0.0000000000000000, 32.2380896918210453, 0.0000000000000000, 0.0000000000000000, 15.5739948153495789, 0.0000000000000000
Feroce -> Bruyant, 3.0000000000000000, 14.0000000000000000, 7.3170731707317067, 0.0000000000000000, 13.8502445846690811, 0.0000000000000000, 0.0000000000000000, 15.5739948153495789, 0.0000000000000000
Bruyant -> Piquant, 14.0000000000000000, 3.0000000000000000, 34.1463414634146361, 7.1428571428571423, 42.4274000237596312, 7.1510762799934886, 19.7539301083844308, 49.0387111902236938, 0.0000000000000000
Piquant -> Bruyant, 3.0000000000000000, 14.0000000000000000, 7.3170731707317067, 33.3333333333333286, 31.6722191950443062, 38.4116472291910185, 23.6070783727975773, 49.0387111902236938, 0.0000000000000000
Bruyant -> Raye, 14.0000000000000000, 3.0000000000000000, 34.1463414634146361, 7.1428571428571423, 42.4274000237596312, 7.1510762799934886, 19.7539301083844308, 49.0387111902236938, 0.0000000000000000
Raye -> Bruyant, 3.0000000000000000, 14.0000000000000000, 7.3170731707317067, 33.3333333333333286, 31.6722191950443062, 38.4116472291910185, 23.6070783727975773, 49.0387111902236938, 0.0000000000000000
Bruyant -> Reproducteur, 14.0000000000000000, 2.0000000000000000, 34.1463414634146361, 0.0000000000000000, 35.7590327180955185, 0.0000000000000000, 0.0000000000000000, 20.4290285706520081, 0.0000000000000000
Reproducteur -> Bruyant, 2.0000000000000000, 14.0000000000000000, 4.8780487804878048, 0.0000000000000000, 14.6837182807813882, 0.0000000000000000, 0.0000000000000000, 20.4290285706520081, 0.0000000000000000
Dangereux -> Souple, 14.0000000000000000, 14.0000000000000000, 34.1463414634146361, 42.8571428571428541, 57.2897269928767017, 48.0658913869594713, 42.4551144077888338, 71.1497068405151367, 0.0000000000000000
Souple -> Dangereux, 14.0000000000000000, 14.0000000000000000, 34.1463414634146361, 42.8571428571428541, 57.2897269928767017, 48.0658913869594713, 42.4551144077888338, 71.1497068405151367, 0.0000000000000000
Dangereux -> Intelligent, 14.0000000000000000, 14.0000000000000000, 34.1463414634146361, 28.5714285714285694, 32.0335539905524911, 28.7769587795886963, 20.8621662871268896, 36.0557705163955688, 0.0000000000000000
Intelligent -> Dangereux, 14.0000000000000000, 14.0000000000000000, 34.1463414634146361, 28.5714285714285694, 32.0335539905524911, 28.7769587795886963, 20.8621662871268896, 36.0557705163955688, 0.0000000000000000
Dangereux -> Ruse, 14.0000000000000000, 14.0000000000000000, 34.1463414634146361, 50.0000000000000000, 70.1177505657879152, 61.7797007305169501, 54.6999631911467858, 84.4977915287017822, 0.0000000000000000
Ruse -> Dangereux, 14.0000000000000000, 14.0000000000000000, 34.1463414634146361, 50.0000000000000000, 70.1177505657879152, 61.7797007305169501, 54.6999631911467858, 84.4977915287017822, 0.0000000000000000
Dangereux -> Velu, 14.0000000000000000, 13.0000000000000000, 34.1463414634146361, 21.4285714285714270, 25.4545036235924726, 20.8258377652598732, 15.2874714770805227, 24.7301518917083740, 0.0000000000000000
Velu -> Dangereux, 13.0000000000000000, 14.0000000000000000, 31.7073170731707314, 23.0769230769230766, 24.3404780546333868, 22.9771566983946833, 15.0277813843029993, 24.7301518917083740, 0.0000000000000000
Dangereux -> Dynamique, 14.0000000000000000, 13.0000000000000000, 34.1463414634146361, 35.7142857142857153, 48.6087768593919805, 38.1437309446504145, 34.1054730485605262, 60.4979097843170166, 0.0000000000000000
Dynamique -> Dangereux, 13.0000000000000000, 14.0000000000000000, 31.7073170731707314, 38.4615384615384670, 48.5263994939117396, 42.1733779054762721, 35.0011401387288998, 60.4979097843170166, 0.0000000000000000
Dangereux -> Majestueux, 14.0000000000000000, 13.0000000000000000, 34.1463414634146361, 64.2857142857142918, 91.4372391850158266, 80.2860633350438917, 77.9460612280112315, 98.4797835350036621, 0.0000000000000000
Majestueux -> Dangereux, 13.0000000000000000, 14.0000000000000000, 31.7073170731707314, 69.2307692307692264, 92.8291309652786083, 83.7731145539574840, 81.3486016527770488, 98.4797835350036621, 0.0000000000000000
Dangereux -> Fragile, 14.0000000000000000, 13.0000000000000000, 34.1463414634146361, 14.2857142857142847, 16.8760183394593994, 13.1902720576270340, 9.0206112398815375, 12.3506166040897369, 0.0000000000000000
Fragile -> Dangereux, 13.0000000000000000, 14.0000000000000000, 31.7073170731707314, 15.3846153846153850, 15.6585602045629209, 14.5991241217752723, 8.6042405178877459, 12.3506166040897369, 0.0000000000000000
Dangereux -> Insouciant, 14.0000000000000000, 12.0000000000000000, 34.1463414634146361, 14.2857142857142847, 19.9288034416220654, 13.4401622287358862, 10.7206086986794613, 15.0049820542335510, 0.0000000000000000
Insouciant -> Dangereux, 12.0000000000000000, 14.0000000000000000, 29.2682926829268268, 16.6666666666666643, 17.4549670048448888, 16.4378767590103365, 9.9346485700877381, 15.0049820542335510, 0.0000000000000000
Dangereux -> Agile, 14.0000000000000000, 12.0000000000000000, 34.1463414634146361, 28.5714285714285694, 40.4756338170085499, 29.3826933604693359, 26.6235244847625907, 48.0779856443405151, 0.0000000000000000
Agile -> Dangereux, 12.0000000000000000, 14.0000000000000000, 29.2682926829268268, 33.3333333333333286, 39.3837176838352434, 35.8601423299046402, 27.4084108127124289, 48.0779856443405151, 0.0000000000000000
Dangereux -> Enervant, 14.0000000000000000, 12.0000000000000000, 34.1463414634146361, 14.2857142857142847, 19.9288034416220654, 13.4401622287358862, 10.7206086986794613, 15.0049820542335510, 0.0000000000000000
Enervant -> Dangereux, 12.0000000000000000, 14.0000000000000000, 29.2682926829268268, 16.6666666666666643, 17.4549670048448888, 16.4378767590103365, 9.9346485700877381, 15.0049820542335510, 0.0000000000000000
Dangereux -> Mou, 14.0000000000000000, 11.0000000000000000, 34.1463414634146361, 21.4285714285714270, 33.1275092143690770, 21.3449731658335260, 20.1069026280875711, 34.8220229148864746, 0.0000000000000000
Mou -> Dangereux, 11.0000000000000000, 14.0000000000000000, 26.8292682926829293, 27.2727272727272698, 30.3216731546739240, 28.8660847708357586, 20.0693248947478295, 34.8220229148864746, 0.0000000000000000
Dangereux -> Leger, 14.0000000000000000, 10.0000000000000000, 34.1463414634146361, 7.1428571428571423, 18.1840998547168837, 6.6394260946851649, 8.2061131599986439, 9.5655657351016998, 0.0000000000000000
Leger -> Dangereux, 10.0000000000000000, 14.0000000000000000, 24.3902439024390247, 10.0000000000000000, 13.0060935333235932, 10.0919141441795812, 6.6088220498436812, 9.5655657351016998, 0.0000000000000000
Dangereux -> Froid, 14.0000000000000000, 10.0000000000000000, 34.1463414634146361, 35.7142857142857153, 61.2854619985615301, 38.8639374732232952, 43.4843720886092768, 80.4537534713745117, 0.0000000000000000
Froid -> Dangereux, 10.0000000000000000, 14.0000000000000000, 24.3902439024390247, 50.0000000000000000, 64.3245673925552097, 63.5159564640343817, 51.3906492396842296, 80.4537534713745117, 0.0000000000000000
Dangereux -> Lourd, 14.0000000000000000, 10.0000000000000000, 34.1463414634146361, 28.5714285714285694, 48.9790991520733812, 29.8476908594040253, 32.4868933150662755, 62.4293982982635498, 0.0000000000000000
Lourd -> Dangereux, 10.0000000000000000, 14.0000000000000000, 24.3902439024390247, 40.0000000000000000, 48.6873707838392420, 45.7169296203254873, 36.3617856939533652, 62.4293982982635498, 0.0000000000000000
Dangereux -> Violent, 14.0000000000000000, 10.0000000000000000, 34.1463414634146361, 50.0000000000000000, 82.7959200670557323, 62.6531023228233295, 65.3076151206168305, 97.3826408386230469, 0.0000000000000000
Violent -> Dangereux, 10.0000000000000000, 14.0000000000000000, 24.3902439024390247, 70.0000000000000000, 89.3891273888303743, 84.7709315327141582, 79.3909643222907420, 97.3826408386230469, 0.0000000000000000
Dangereux -> Sanguinaire, 14.0000000000000000, 10.0000000000000000, 34.1463414634146361, 42.8571428571428541, 72.9112886507738267, 49.0150475444796285, 54.7510072598303097, 91.9108986854553223, 0.0000000000000000
Sanguinaire -> Dangereux, 10.0000000000000000, 14.0000000000000000, 24.3902439024390247, 60.0000000000000000, 78.5717909693853045, 77.7303298731010983, 66.4347772434619657, 91.9108986854553223, 0.0000000000000000
Dangereux -> Lointain, 14.0000000000000000, 10.0000000000000000, 34.1463414634146361, 7.1428571428571423, 18.1840998547168837, 6.6394260946851649, 8.2061131599986439, 9.5655657351016998, 0.0000000000000000
Lointain -> Dangereux, 10.0000000000000000, 14.0000000000000000, 24.3902439024390247, 10.0000000000000000, 13.0060935333235932, 10.0919141441795812, 6.6088220498436812, 9.5655657351016998, 0.0000000000000000
Dangereux -> Sauvage, 14.0000000000000000, 10.0000000000000000, 34.1463414634146361, 42.8571428571428541, 72.9112886507738267, 49.0150475444796285, 54.7510072598303097, 91.9108986854553223, 0.0000000000000000
Sauvage -> Dangereux, 10.0000000000000000, 14.0000000000000000, 24.3902439024390247, 60.0000000000000000, 78.5717909693853045, 77.7303298731010983, 66.4347772434619657, 91.9108986854553223, 0.0000000000000000
Dangereux -> Obeissant, 14.0000000000000000, 10.0000000000000000, 34.1463414634146361, 7.1428571428571423, 18.1840998547168837, 6.6394260946851649, 8.2061131599986439, 9.5655657351016998, 0.0000000000000000
Obeissant -> Dangereux, 10.0000000000000000, 14.0000000000000000, 24.3902439024390247, 10.0000000000000000, 13.0060935333235932, 10.0919141441795812, 6.6088220498436812, 9.5655657351016998, 0.0000000000000000
Dangereux -> Raffine, 14.0000000000000000, 10.0000000000000000, 34.1463414634146361, 21.4285714285714270, 37.1366125104417719, 21.5557341860066565, 22.6447570913099625, 41.1229074001312256, 0.0000000000000000
Raffine -> Dangereux, 10.0000000000000000, 14.0000000000000000, 24.3902439024390247, 30.0000000000000000, 33.9764192704130821, 32.5779953023011046, 23.3278373602698359, 41.1229074001312256, 0.0000000000000000
Dangereux -> Colore, 14.0000000000000000, 9.0000000000000000, 34.1463414634146361, 14.2857142857142847, 30.3323562964199596, 13.9946040213684011, 16.5806534810717103, 27.0210981369018555, 0.0000000000000000
Colore -> Dangereux, 9.0000000000000000, 14.0000000000000000, 21.9512195121951237, 22.2222222222222214, 24.6009234109989414, 23.7345695647719488, 15.6698499697404046, 27.0210981369018555, 0.0000000000000000
Dangereux -> Sinistre, 14.0000000000000000, 9.0000000000000000, 34.1463414634146361, 28.5714285714285694, 53.1347850236358781, 30.0414833975689355, 35.3736677501099024, 70.1492011547088623, 0.0000000000000000
Sinistre -> Dangereux, 9.0000000000000000, 14.0000000000000000, 21.9512195121951237, 44.4444444444444429, 54.2496968409411551, 52.7777687457112066, 42.0839421790608696, 70.1492011547088623, 0.0000000000000000
Dangereux -> Fort, 14.0000000000000000, 9.0000000000000000, 34.1463414634146361, 42.8571428571428541, 76.1452904381385167, 49.1923616817597420, 57.3342541265883483, 95.2497541904449463, 0.0000000000000000
Fort -> Dangereux, 9.0000000000000000, 14.0000000000000000, 21.9512195121951237, 66.6666666666666572, 84.2146313153143495, 82.9820906868890944, 73.8884585229735933, 95.2497541904449463, 0.0000000000000000
Dangereux -> Attirant, 14.0000000000000000, 9.0000000000000000, 34.1463414634146361, 28.5714285714285694, 53.1347850236358781, 30.0414833975689355, 35.3736677501099024, 70.1492011547088623, 0.0000000000000000
Attirant -> Dangereux, 9.0000000000000000, 14.0000000000000000, 21.9512195121951237, 44.4444444444444429, 54.2496968409411551, 52.7777687457112066, 42.0839421790608696, 70.1492011547088623, 0.0000000000000000
Dangereux -> Joyeux, 14.0000000000000000, 9.0000000000000000, 34.1463414634146361, 14.2857142857142847, 30.3323562964199596, 13.9946040213684011, 16.5806534810717103, 27.0210981369018555, 0.0000000000000000
Joyeux -> Dangereux, 9.0000000000000000, 14.0000000000000000, 21.9512195121951237, 22.2222222222222214, 24.6009234109989414, 23.7345695647719488, 15.6698499697404046, 27.0210981369018555, 0.0000000000000000
Dangereux -> Tetu, 14.0000000000000000, 9.0000000000000000, 34.1463414634146361, 7.1428571428571423, 21.1979132497009850, 6.7435958282186474, 9.6197106080634160, 11.8481837213039398, 0.0000000000000000
Tetu -> Dangereux, 9.0000000000000000, 14.0000000000000000, 21.9512195121951237, 11.1111111111111107, 14.5299936924953919, 11.4886111168313398, 7.6833790236543766, 11.8481837213039398, 0.0000000000000000
Dangereux -> Bon, 14.0000000000000000, 9.0000000000000000, 34.1463414634146361, 7.1428571428571423, 21.1979132497009850, 6.7435958282186474, 9.6197106080634160, 11.8481837213039398, 0.0000000000000000
Bon -> Dangereux, 9.0000000000000000, 14.0000000000000000, 21.9512195121951237, 11.1111111111111107, 14.5299936924953919, 11.4886111168313398, 7.6833790236543766, 11.8481837213039398, 0.0000000000000000
Dangereux -> Blanc, 14.0000000000000000, 9.0000000000000000, 34.1463414634146361, 28.5714285714285694, 53.1347850236358781, 30.0414833975689355, 35.3736677501099024, 70.1492011547088623, 0.0000000000000000
Blanc -> Dangereux, 9.0000000000000000, 14.0000000000000000, 21.9512195121951237, 44.4444444444444429, 54.2496968409411551, 52.7777687457112066, 42.0839421790608696, 70.1492011547088623, 0.0000000000000000
Dangereux -> Stupide, 14.0000000000000000, 9.0000000000000000, 34.1463414634146361, 7.1428571428571423, 21.1979132497009850, 6.7435958282186474, 9.6197106080634160, 11.8481837213039398, 0.0000000000000000
Stupide -> Dangereux, 9.0000000000000000, 14.0000000000000000, 21.9512195121951237, 11.1111111111111107, 14.5299936924953919, 11.4886111168313398, 7.6833790236543766, 11.8481837213039398, 0.0000000000000000
Dangereux -> Paresseux, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 7.1428571428571423, 24.4134369895228751, 6.8338768293510208, 11.1359155787440898, 14.7377073764801025, 0.0000000000000000
Paresseux -> Dangereux, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 12.5000000000000000, 16.2853256712984553, 13.1876143720953376, 8.9833952695548156, 14.7377073764801025, 0.0000000000000000
Dangereux -> Poilu, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 21.4285714285714270, 45.2727019659260961, 21.9065515883619923, 27.8331208207447780, 56.4475953578948975, 0.0000000000000000
Poilu -> Dangereux, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 37.5000000000000000, 43.1006168525542392, 42.9113894381114775, 32.0446868501277393, 56.4475953578948975, 0.0000000000000000
Dangereux -> Petit, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 0.0000000000000000, 16.6178651343875998, 0.0000000000000000, 0.0000000000000000, 4.9187015742063522, 0.0000000000000000
Petit -> Dangereux, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 0.0000000000000000, 8.7022010934444172, 0.0000000000000000, 0.0000000000000000, 4.9187015742063522, 0.0000000000000000
Dangereux -> Solitaire, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 28.5714285714285694, 57.1721346495869938, 30.2146722815143605, 38.1918653774888242, 77.8568029403686523, 0.0000000000000000
Solitaire -> Dangereux, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 50.0000000000000000, 60.5258173898767922, 64.1328092832773109, 48.8960956663885469, 77.8568029403686523, 0.0000000000000000
Dangereux -> Dur, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 21.4285714285714270, 45.2727019659260961, 21.9065515883619923, 27.8331208207447780, 56.4475953578948975, 0.0000000000000000
Dur -> Dangereux, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 37.5000000000000000, 43.1006168525542392, 42.9113894381114775, 32.0446868501277393, 56.4475953578948975, 0.0000000000000000
Dangereux -> Flamboyant, 14.0000000000000000, 8.0000000000000000, 34.1463414634146361, 35.7142857142857153, 68.7882475074464281, 39.2234954760550565, 49.1076399336802183, 91.5031135082244873, 0.0000000000000000
Flamboyant -> Dangereux, 8.0000000000000000, 14.0000000000000000, 19.5121951219512191, 62.5000000000000000, 77.0636234553912658, 80.2604947390650665, 66.5321103208618467, 91.5031135082244873, 0.0000000000000000
Dangereux -> Lent, 14.0000000000000000, 7.0000000000000000, 34.1463414634146361, 28.5714285714285694, 61.0575545781566902, 30.3702207571570746, 40.9171594420448415, 85.1111292839050293, 0.0000000000000000
Lent -> Dangereux, 7.0000000000000000, 14.0000000000000000, 17.0731707317073180, 57.1428571428571388, 67.5881920384560573, 75.6475681249390419, 57.0588726265614881, 85.1111292839050293, 0.0000000000000000
Dangereux -> Gros, 14.0000000000000000, 7.0000000000000000, 34.1463414634146361, 21.4285714285714270, 49.3127626126735521, 22.0539059232234145, 30.4277519984219467, 65.3356432914733887, 0.0000000000000000
Gros -> Dangereux, 7.0000000000000000, 14.0000000000000000, 17.0731707317073180, 42.8571428571428541, 48.8594368857025430, 50.8540290639140267, 37.9791533481180537, 65.3356432914733887, 0.0000000000000000
Dangereux -> Franc, 14.0000000000000000, 7.0000000000000000, 34.1463414634146361, 14.2857142857142847, 37.9499151013524596, 14.2589607602974837, 20.9253263335023227, 40.0360226631164551, 0.0000000000000000
Franc -> Dangereux, 7.0000000000000000, 14.0000000000000000, 17.0731707317073180, 28.5714285714285694, 31.5924382326761339, 31.7836754577438754, 21.9447613954422351, 40.0360226631164551, 0.0000000000000000
Dangereux -> Puant, 14.0000000000000000, 6.0000000000000000, 34.1463414634146361, 0.0000000000000000, 22.3579439441910495, 0.0000000000000000, 0.0000000000000000, 7.6164126396179199, 0.0000000000000000
Puant -> Dangereux, 6.0000000000000000, 14.0000000000000000, 14.6341463414634134, 0.0000000000000000, 10.5653494622931063, 0.0000000000000000, 0.0000000000000000, 7.6164126396179199, 0.0000000000000000
Dangereux -> Peureux, 14.0000000000000000, 6.0000000000000000, 34.1463414634146361, 14.2857142857142847, 41.8456013467753820, 14.3697573672387424, 23.1627570109444569, 48.6406654119491577, 0.0000000000000000
Peureux -> Dangereux, 6.0000000000000000, 14.0000000000000000, 14.6341463414634134, 33.3333333333333286, 36.1633926894035156, 37.9402663231545816, 26.3985377619139499, 48.6406654119491577, 0.0000000000000000
Dangereux -> Puissant, 14.0000000000000000, 6.0000000000000000, 34.1463414634146361, 42.8571428571428541, 84.1749904607059847, 49.6280838970411295, 63.8282311984526132, 99.7114062309265137, 0.0000000000000000
Puissant -> Dangereux, 6.0000000000000000, 14.0000000000000000, 14.6341463414634134, 100.0000000000000000, 98.0768765256167683, 92.1913119055696910, 98.0768765256167683, 99.7114062309265137, 0.0000000000000000
Dangereux -> Harmonieux, 14.0000000000000000, 6.0000000000000000, 34.1463414634146361, 7.1428571428571423, 31.3325230111706752, 6.9828754145759229, 14.4228809081062401, 23.1865137815475464, 0.0000000000000000
Harmonieux -> Dangereux, 6.0000000000000000, 14.0000000000000000, 14.6341463414634134, 16.6666666666666643, 20.7292783907045965, 18.1553632586550400, 12.5837795266525614, 23.1865137815475464, 0.0000000000000000
Dangereux -> Mortel, 14.0000000000000000, 5.0000000000000000, 34.1463414634146361, 21.4285714285714270, 57.1435906889795504, 22.3055576547950665, 35.4915697480184278, 83.8745653629302979, 0.0000000000000000
Mortel -> Dangereux, 5.0000000000000000, 14.0000000000000000, 12.1951219512195124, 60.0000000000000000, 63.9101936815057030, 78.6960741040458345, 55.1762279787807657, 83.8745653629302979, 0.0000000000000000
Dangereux -> Affectueux, 14.0000000000000000, 5.0000000000000000, 34.1463414634146361, 7.1428571428571423, 34.9702884357921420, 7.0451093273654148, 16.1630582947199102, 29.4142216444015503, 0.0000000000000000
Affectueux -> Dangereux, 5.0000000000000000, 14.0000000000000000, 12.1951219512195124, 20.0000000000000000, 23.6077110546359705, 22.0964380933721429, 15.1670946813614531, 29.4142216444015503, 0.0000000000000000
Dangereux -> Propre, 14.0000000000000000, 4.0000000000000000, 34.1463414634146361, 0.0000000000000000, 28.8108659352135490, 0.0000000000000000, 0.0000000000000000, 12.1262840926647186, 0.0000000000000000
