normexam.p;schgend.mixed;schgend.boys;schgend.girls;schavg.p;vr.bottom.25.;vr.mid.50.;vr.top.25.;standLRT.p;sex.F;sex.M;type.Mxd;type.Sngl
2032;0.3280722;0;0;1;-0.351834;1;0;0;-0.45541;1;0;0;1
2033;-0.265159;0;0;1;-0.351834;1;0;0;0.1231502;1;0;0;1
2034;-0.265159;0;0;1;-0.351834;1;0;0;-1.03397;1;0;0;1
2035;-0.623051;0;0;1;-0.351834;1;0;0;-1.03397;1;0;0;1
2036;0.1941492;0;0;1;-0.351834;1;0;0;-0.786016;1;0;0;1
2037;0.8965662;0;0;1;-0.351834;1;0;0;-0.207455;1;0;0;1
2038;0.2613242;0;0;1;-0.351834;1;0;0;0.2884532;1;0;0;1
2039;0.6107292;0;0;1;-0.351834;1;0;0;0.4537562;1;0;0;1
2040;-0.776109;0;0;1;-0.351834;1;0;0;-0.042152;1;0;0;1
2041;-0.265159;0;0;1;-0.351834;1;0;0;-1.943136;1;0;0;1
2042;0.2613242;0;0;1;-0.351834;1;0;0;-0.868667;1;0;0;1
2043;0.3280722;0;0;1;-0.351834;1;0;0;0.3711052;1;0;0;1
2044;-0.265159;0;0;1;-0.351834;1;0;0;0.2884532;1;0;0;1
2045;0.0043222;0;0;1;-0.351834;1;0;0;-0.786016;1;0;0;1
2046;1.1758492;0;0;1;-0.351834;1;0;0;-0.372758;1;0;0;1
2047;0.6787592;0;0;1;-0.351834;1;0;0;1.0323172;1;0;0;1
2048;0.6107292;0;0;1;-0.351834;1;0;0;-1.529879;1;0;0;1
2049;-0.062088;0;0;1;-0.351834;1;0;0;-1.116621;1;0;0;1
2050;0.8219882;0;0;1;-0.351834;1;0;0;0.1231502;1;0;0;1
2051;0.2613242;0;0;1;-0.351834;1;0;0;-0.538061;1;0;0;1
2052;0.0043222;0;0;1;-0.351834;1;0;0;-0.703364;1;0;0;1
2053;0.3280722;0;0;1;-0.351834;1;0;0;-0.868667;1;0;0;1
2054;-0.939378;0;0;1;-0.351834;1;0;0;-1.199273;1;0;0;1
2055;-0.776109;0;0;1;-0.351834;1;0;0;-0.951318;1;0;0;1
2056;0.6107292;0;0;1;-0.351834;1;0;0;0.6190592;1;0;0;1
2057;0.4026692;0;0;1;-0.351834;1;0;0;1.2802712;1;0;0;1
2058;0.1340672;0;0;1;-0.351834;1;0;0;-1.199273;1;0;0;1
2059;0.5443412;0;0;1;-0.351834;1;0;0;-0.207455;1;0;0;1
2060;-0.85267;0;0;1;-0.351834;1;0;0;-0.372758;1;0;0;1
2061;-0.265159;0;0;1;-0.351834;1;0;0;-0.45541;1;0;0;1
2062;0.9675862;0;0;1;-0.351834;1;0;0;0.7843622;1;0;0;1
2063;1.3747412;0;0;1;-0.351834;1;0;0;0.3711052;1;0;0;1
2064;-0.062088;0;0;1;-0.351834;1;0;0;-0.372758;1;0;0;1
2065;0.9675862;0;0;1;-0.351834;1;0;0;-0.124804;1;0;0;1
2066;0.6787592;0;0;1;-0.351834;1;0;0;-2.273742;1;0;0;1
2067;-0.338842;0;0;1;-0.351834;1;0;0;-1.199273;1;0;0;1
2068;-1.219486;0;0;1;-0.351834;1;0;0;-1.199273;1;0;0;1
2069;0.8965662;0;0;1;-0.351834;1;0;0;-1.116621;1;0;0;1
2070;-1.335315;0;0;1;-0.351834;1;0;0;-1.03397;1;0;0;1
2071;0.4026692;0;0;1;-0.351834;1;0;0;0.6190592;1;0;0;1
2072;-0.555112;0;0;1;-0.351834;1;0;0;0.6190592;1;0;0;1
2073;-0.623051;0;0;1;-0.351834;1;0;0;-0.45541;1;0;0;1
2074;0.0043222;0;0;1;-0.351834;1;0;0;-0.620713;1;0;0;1
2075;1.6618062;0;0;1;-0.351834;1;0;0;2.8506492;1;0;0;1
2076;-0.555112;0;0;1;-0.351834;1;0;0;-0.042152;1;0;0;1
2077;-0.623051;0;0;1;-0.351834;1;0;0;0.5364082;1;0;0;1
2078;0.1340672;0;0;1;-0.351834;1;0;0;0.5364082;1;0;0;1
2079;-1.335315;0;0;1;-0.351834;1;0;0;-1.943136;1;0;0;1
2080;0.0735362;0;0;1;-0.351834;1;0;0;-1.116621;1;0;0;1
2081;-0.939378;0;0;1;-0.351834;1;0;0;-1.943136;1;0;0;1
2082;0.4026692;0;0;1;-0.351834;1;0;0;0.4537562;1;0;0;1
2083;-0.939378;0;0;1;-0.351834;1;0;0;-0.124804;1;0;0;1
2084;-1.723882;0;0;1;-0.351834;1;0;0;0.2884532;1;0;0;1
2085;0.1340672;0;0;1;-0.351834;1;0;0;-0.45541;1;0;0;1
2086;0.4026692;0;0;1;-0.351834;1;0;0;-0.620713;1;0;0;1
2087;0.6787592;0;0;1;-0.351834;1;0;0;0.7843622;1;0;0;1
2088;0.0043222;0;0;1;-0.351834;1;0;0;-0.786016;1;0;0;1
2089;-0.062088;0;0;1;-0.351834;1;0;0;-0.45541;1;0;0;1
2090;0.1340672;0;0;1;0.2687752;0;0;1;-0.290107;1;0;0;1
2091;0.3280722;0;0;1;0.2687752;0;0;1;-0.124804;1;0;0;1
2092;0.8219882;0;0;1;0.2687752;0;0;1;0.1231502;1;0;0;1
2093;0.1340672;0;0;1;0.2687752;0;0;1;0.0404992;1;0;0;1
2094;-0.338842;0;0;1;0.2687752;0;0;1;-2.025787;1;0;0;1
2095;1.1094382;0;0;1;0.2687752;0;0;1;0.6190592;1;0;0;1
2096;-1.335315;0;0;1;0.2687752;0;0;1;-0.538061;1;0;0;1
2097;2.1029752;0;0;1;0.2687752;0;0;1;1.8588312;1;0;0;1
2098;0.9675862;0;0;1;0.2687752;0;0;1;-2.19109;1;0;0;1
2099;-1.723882;0;0;1;0.2687752;0;0;1;-0.786016;1;0;0;1
2100;-0.129085;0;0;1;0.2687752;0;0;1;-0.372758;1;0;0;1
2101;-1.335315;0;0;1;0.2687752;0;0;1;-0.290107;1;0;0;1
2102;0.4781942;0;0;1;0.2687752;0;0;1;0.3711052;1;0;0;1
2103;-1.836687;0;0;1;0.2687752;0;0;1;-0.951318;1;0;0;1
2104;1.8138272;0;0;1;0.2687752;0;0;1;1.6108772;1;0;0;1
2105;-1.723882;0;0;1;0.2687752;0;0;1;-0.45541;1;0;0;1
2106;-0.419801;0;0;1;0.2687752;0;0;1;0.7843622;1;0;0;1
2107;0.8965662;0;0;1;0.2687752;0;0;1;0.2058022;1;0;0;1
2108;2.5323522;0;0;1;0.2687752;0;0;1;1.4455742;1;0;0;1
2109;0.6787592;0;0;1;0.2687752;0;0;1;0.6190592;1;0;0;1
2110;-1.219486;0;0;1;0.2687752;0;0;1;-0.207455;1;0;0;1
2111;0.6787592;0;0;1;0.2687752;0;0;1;0.7843622;1;0;0;1
2112;0.8219882;0;0;1;0.2687752;0;0;1;0.1231502;1;0;0;1
2113;1.8138272;0;0;1;0.2687752;0;0;1;0.7843622;1;0;0;1
2114;-0.197611;0;0;1;0.2687752;0;0;1;-0.786016;1;0;0;1
2115;1.0396082;0;0;1;0.2687752;0;0;1;2.1067862;1;0;0;1
2116;1.0396082;0;0;1;0.2687752;0;0;1;1.2802712;1;0;0;1
2117;0.9675862;0;0;1;0.2687752;0;0;1;0.5364082;1;0;0;1
2118;0.1941492;0;0;1;0.2687752;0;0;1;1.1149682;1;0;0;1
2119;-1.335315;0;0;1;0.2687752;0;0;1;-0.124804;1;0;0;1
2120;-1.219486;0;0;1;0.2687752;0;0;1;-1.03397;1;0;0;1
2121;-1.335315;0;0;1;0.2687752;0;0;1;-1.695182;1;0;0;1
2122;1.3101422;0;0;1;0.2687752;0;0;1;0.7017112;1;0;0;1
2123;1.1758492;0;0;1;0.2687752;0;0;1;0.9496652;1;0;0;1
2124;-0.338842;0;0;1;0.2687752;0;0;1;-0.45541;1;0;0;1
2125;-1.118624;0;0;1;0.2687752;0;0;1;-0.372758;1;0;0;1
2126;0.8965662;0;0;1;0.2687752;0;0;1;2.8506492;1;0;0;1
2127;-0.555112;0;0;1;0.2687752;0;0;1;-0.538061;1;0;0;1
2128;2.7018012;0;0;1;0.2687752;0;0;1;2.8506492;1;0;0;1
2129;3.6660912;0;0;1;0.2687752;0;0;1;1.8588312;1;0;0;1
2130;1.8138272;0;0;1;0.2687752;0;0;1;1.1149682;1;0;0;1
2131;0.1340672;0;0;1;0.2687752;0;0;1;-0.207455;1;0;0;1
2132;0.5443412;0;0;1;-0.490832;1;0;0;0.2058022;1;0;0;1
2133;-0.939378;0;0;1;-0.490832;1;0;0;-0.951318;1;0;0;1
2134;0.1340672;0;0;1;-0.490832;1;0;0;-0.620713;1;0;0;1
2135;-1.118624;0;0;1;-0.490832;1;0;0;-0.124804;1;0;0;1
2136;-1.029067;0;0;1;-0.490832;1;0;0;-0.620713;1;0;0;1
2137;0.2613242;0;0;1;-0.490832;1;0;0;-0.124804;1;0;0;1
2138;-0.338842;0;0;1;-0.490832;1;0;0;0.2058022;1;0;0;1
2139;0.7472282;0;0;1;-0.490832;1;0;0;0.0404992;1;0;0;1
2140;0.7472282;0;0;1;-0.490832;1;0;0;-0.372758;1;0;0;1
2141;0.1941492;0;0;1;-0.490832;1;0;0;-0.951318;1;0;0;1
2142;-0.939378;0;0;1;-0.490832;1;0;0;-0.124804;1;0;0;1
2143;-0.419801;0;0;1;-0.490832;1;0;0;0.2058022;1;0;0;1
2144;-0.699505;0;0;1;-0.490832;1;0;0;-1.447227;1;0;0;1
2145;0.4781942;0;0;1;-0.490832;1;0;0;0.4537562;1;0;0;1
2146;0.0043222;0;0;1;-0.490832;1;0;0;0.2058022;1;0;0;1
2147;-1.029067;0;0;1;-0.490832;1;0;0;-1.199273;1;0;0;1
2148;-0.492781;0;0;1;-0.490832;1;0;0;-0.538061;1;0;0;1
2149;-1.029067;0;0;1;-0.490832;1;0;0;-0.124804;1;0;0;1
2150;-0.265159;0;0;1;-0.490832;1;0;0;-2.356393;1;0;0;1
2151;0.1340672;0;0;1;-0.490832;1;0;0;-2.025787;1;0;0;1
2152;-0.776109;0;0;1;-0.490832;1;0;0;-0.290107;1;0;0;1
2153;1.1094382;0;0;1;-0.490832;1;0;0;0.4537562;1;0;0;1
2154;0.1941492;0;0;1;-0.490832;1;0;0;-0.372758;1;0;0;1
2155;-0.419801;0;0;1;-0.490832;1;0;0;-1.860484;1;0;0;1
2156;-1.526653;0;0;1;-0.490832;1;0;0;-0.703364;1;0;0;1
2157;1.4395322;0;0;1;-0.490832;1;0;0;-0.124804;1;0;0;1
2158;0.4781942;0;0;1;-0.490832;1;0;0;-0.290107;1;0;0;1
2159;-0.265159;0;0;1;-0.490832;1;0;0;-0.042152;1;0;0;1
2160;0.7472282;0;0;1;-0.490832;1;0;0;0.1231502;1;0;0;1
2161;0.1340672;0;0;1;-0.490832;1;0;0;0.6190592;1;0;0;1
2162;0.4026692;0;0;1;-0.490832;1;0;0;0.2058022;1;0;0;1
2163;-0.129085;0;0;1;-0.490832;1;0;0;-0.868667;1;0;0;1
2164;-1.836687;0;0;1;-0.490832;1;0;0;-1.364576;1;0;0;1
2165;-0.338842;0;0;1;-0.490832;1;0;0;-0.620713;1;0;0;1
2166;-1.219486;0;0;1;-0.490832;1;0;0;-0.45541;1;0;0;1
2167;-0.776109;0;0;1;-0.490832;1;0;0;-1.116621;1;0;0;1
2168;-1.029067;0;0;1;-0.490832;1;0;0;-0.207455;1;0;0;1
2169;-0.776109;0;0;1;-0.490832;1;0;0;-0.951318;1;0;0;1
2170;0.4781942;0;0;1;-0.490832;1;0;0;0.5364082;1;0;0;1
2171;0.2613242;0;0;1;-0.490832;1;0;0;-0.042152;1;0;0;1
2172;-0.939378;0;0;1;-0.490832;1;0;0;-1.199273;1;0;0;1
2173;-0.265159;0;0;1;-0.490832;1;0;0;-1.03397;1;0;0;1
2174;-0.85267;0;0;1;-0.490832;1;0;0;-1.116621;1;0;0;1
2175;-0.699505;0;0;1;-0.490832;1;0;0;-0.620713;1;0;0;1
2176;-0.062088;0;0;1;-0.490832;1;0;0;-0.042152;1;0;0;1
2177;-0.699505;0;0;1;-0.490832;1;0;0;-0.207455;1;0;0;1
2178;0.0735362;0;0;1;-0.490832;1;0;0;-1.777833;1;0;0;1
2179;0.7472282;0;0;1;-0.490832;1;0;0;-0.290107;1;0;0;1
2180;0.0043222;0;0;1;-0.490832;1;0;0;-0.124804;1;0;0;1
2181;-0.939378;1;0;0;-0.650231;1;0;0;-1.695182;1;0;1;0
2182;-0.338842;1;0;0;-0.650231;1;0;0;-1.860484;1;0;1;0
2183;-0.555112;1;0;0;-0.650231;1;0;0;-0.207455;0;1;1;0
2184;-0.85267;1;0;0;-0.650231;1;0;0;-0.703364;0;1;1;0
2185;0.1941492;1;0;0;-0.650231;1;0;0;1.1149682;1;0;1;0
2186;-1.438662;1;0;0;-0.650231;1;0;0;-2.604348;0;1;1;0
2187;-1.118624;1;0;0;-0.650231;1;0;0;-2.934953;0;1;1;0
2188;0.0043222;1;0;0;-0.650231;1;0;0;0.5364082;0;1;1;0
2189;-0.419801;1;0;0;-0.650231;1;0;0;-0.207455;0;1;1;0
2190;1.0396082;1;0;0;-0.650231;1;0;0;1.0323172;0;1;1;0
2191;1.0396082;1;0;0;-0.650231;1;0;0;0.4537562;1;0;1;0
2192;0.4026692;1;0;0;-0.650231;1;0;0;0.3711052;0;1;1;0
2193;-0.265159;1;0;0;-0.650231;1;0;0;-1.281924;0;1;1;0
2194;-1.62373;1;0;0;-0.650231;1;0;0;-1.777833;0;1;1;0
2195;-1.438662;1;0;0;-0.650231;1;0;0;-1.777833;0;1;1;0
2196;1.2405332;1;0;0;-0.650231;1;0;0;0.5364082;0;1;1;0
2197;0.1340672;1;0;0;-0.650231;1;0;0;-1.116621;0;1;1;0
2198;-3.059543;1;0;0;-0.650231;1;0;0;-2.604348;0;1;1;0
2199;0.5443412;1;0;0;-0.650231;1;0;0;-0.620713;1;0;1;0
2200;0.3280722;1;0;0;-0.650231;1;0;0;-0.538061;0;1;1;0
2201;-1.836687;1;0;0;-0.650231;1;0;0;-0.538061;0;1;1;0
2202;1.5061852;1;0;0;-0.650231;1;0;0;1.6935282;1;0;1;0
2203;-0.338842;1;0;0;-0.650231;1;0;0;-0.951318;0;1;1;0
2204;-1.836687;1;0;0;-0.650231;1;0;0;-1.695182;0;1;1;0
2205;-1.029067;1;0;0;-0.650231;1;0;0;0.0404992;1;0;1;0
2206;-0.129085;1;0;0;-0.650231;1;0;0;0.2058022;1;0;1;0
2207;-1.962075;1;0;0;-0.650231;1;0;0;-0.538061;0;1;1;0
2208;0.1941492;1;0;0;-0.650231;1;0;0;0.4537562;0;1;1;0
2209;0.6787592;1;0;0;-0.650231;1;0;0;-0.124804;1;0;1;0
2210;-0.623051;1;0;0;-0.650231;1;0;0;-1.364576;0;1;1;0
2211;-0.338842;1;0;0;-0.650231;1;0;0;0.0404992;1;0;1;0
2212;0.2613242;1;0;0;-0.650231;1;0;0;0.5364082;0;1;1;0
2213;-0.623051;1;0;0;-0.650231;1;0;0;-0.124804;1;0;1;0
2214;0.0043222;1;0;0;-0.650231;1;0;0;-1.03397;0;1;1;0
2215;-0.265159;1;0;0;-0.650231;1;0;0;-1.529879;0;1;1;0
2216;-0.939378;1;0;0;-0.650231;1;0;0;-1.860484;0;1;1;0
2217;-0.129085;1;0;0;-0.650231;1;0;0;-1.199273;0;1;1;0
2218;0.9675862;1;0;0;-0.650231;1;0;0;1.0323172;1;0;1;0
2219;0.7472282;1;0;0;-0.650231;1;0;0;-0.538061;1;0;1;0
2220;-1.62373;1;0;0;-0.650231;1;0;0;-1.61253;1;0;1;0
2221;0.6787592;1;0;0;-0.650231;1;0;0;-0.042152;0;1;1;0
2222;-1.836687;1;0;0;-0.650231;1;0;0;-2.273742;1;0;1;0
2223;0.1340672;1;0;0;0.0759212;0;1;0;0.9496652;0;1;1;0
2224;0.5443412;1;0;0;0.0759212;0;1;0;1.1149682;0;1;1;0
2225;0.4781942;1;0;0;0.0759212;0;1;0;0.0404992;0;1;1;0
2226;0.0735362;1;0;0;0.0759212;0;1;0;0.0404992;0;1;1;0
2227;-1.335315;1;0;0;0.0759212;0;1;0;-0.124804;0;1;1;0
2228;-1.335315;1;0;0;0.0759212;0;1;0;-1.61253;0;1;1;0
2229;-0.555112;1;0;0;0.0759212;0;1;0;-1.281924;0;1;1;0
2230;-0.338842;1;0;0;0.0759212;0;1;0;-0.951318;0;1;1;0
2231;0.0043222;1;0;0;0.0759212;0;1;0;0.0404992;1;0;1;0
2232;0.7472282;1;0;0;0.0759212;0;1;0;1.3629222;0;1;1;0
2233;0.2613242;1;0;0;0.0759212;0;1;0;-1.199273;1;0;1;0
2234;0.8965662;1;0;0;0.0759212;0;1;0;0.5364082;0;1;1;0
2235;0.3280722;1;0;0;0.0759212;0;1;0;0.2058022;0;1;1;0
2236;-0.85267;1;0;0;0.0759212;0;1;0;-0.45541;1;0;1;0
2237;-0.776109;1;0;0;0.0759212;0;1;0;-0.290107;0;1;1;0
2238;0.0043222;1;0;0;0.0759212;0;1;0;-0.538061;0;1;1;0
2239;0.4026692;1;0;0;0.0759212;0;1;0;1.1976192;0;1;1;0
2240;0.7472282;1;0;0;0.0759212;0;1;0;1.3629222;0;1;1;0
2241;0.0735362;1;0;0;0.0759212;0;1;0;0.6190592;1;0;1;0
2242;-0.338842;1;0;0;0.0759212;0;1;0;-0.290107;1;0;1;0
2243;0.8965662;1;0;0;0.0759212;0;1;0;1.1976192;0;1;1;0
2244;1.0396082;1;0;0;0.0759212;0;1;0;2.1067862;1;0;1;0
2245;-0.265159;1;0;0;0.0759212;0;1;0;0.7843622;0;1;1;0
2246;1.0396082;1;0;0;0.0759212;0;1;0;-0.042152;1;0;1;0
2247;0.6787592;1;0;0;0.0759212;0;1;0;0.0404992;1;0;1;0
2248;-0.062088;1;0;0;0.0759212;0;1;0;-0.124804;1;0;1;0
2249;-0.555112;1;0;0;0.0759212;0;1;0;-0.124804;0;1;1;0
2250;-0.338842;1;0;0;0.0759212;0;1;0;-0.620713;1;0;1;0
2251;0.4026692;1;0;0;0.0759212;0;1;0;0.5364082;1;0;1;0
2252;-0.197611;1;0;0;0.0759212;0;1;0;-0.45541;0;1;1;0
2253;0.1340672;1;0;0;0.0759212;0;1;0;0.7843622;1;0;1;0
2254;-0.419801;1;0;0;0.0759212;0;1;0;0.0404992;1;0;1;0
2255;-1.335315;1;0;0;0.0759212;0;1;0;-1.860484;1;0;1;0
2256;-0.338842;1;0;0;0.0759212;0;1;0;-1.116621;1;0;1;0
2257;0.6107292;1;0;0;0.0759212;0;1;0;0.2884532;1;0;1;0
2258;0.4026692;1;0;0;0.0759212;0;1;0;0.3711052;0;1;1;0
2259;-0.699505;1;0;0;0.0759212;0;1;0;-0.45541;0;1;1;0
2260;-0.197611;1;0;0;0.0759212;0;1;0;0.0404992;1;0;1;0
2261;-1.335315;1;0;0;0.0759212;0;1;0;-0.207455;0;1;1;0
2262;-1.118624;1;0;0;0.0759212;0;1;0;-0.290107;1;0;1;0
2263;0.4026692;1;0;0;0.0759212;0;1;0;0.9496652;1;0;1;0
2264;1.9003352;1;0;0;0.0759212;0;1;0;0.2884532;0;1;1;0
2265;-1.438662;1;0;0;0.0759212;0;1;0;-2.852302;0;1;1;0
2266;1.1094382;1;0;0;0.0759212;0;1;0;0.0404992;0;1;1;0
2267;-0.062088;1;0;0;0.0759212;0;1;0;1.6108772;0;1;1;0
2268;0.6787592;1;0;0;0.0759212;0;1;0;2.3547402;0;1;1;0
2269;-0.699505;1;0;0;0.0759212;0;1;0;-0.207455;0;1;1;0
2270;0.0735362;1;0;0;0.0759212;0;1;0;0.3711052;1;0;1;0
2271;0.7472282;1;0;0;0.0759212;0;1;0;0.2058022;1;0;1;0
2272;-0.939378;1;0;0;0.0759212;0;1;0;-0.042152;0;1;1;0
2273;0.3280722;1;0;0;0.0759212;0;1;0;-0.45541;0;1;1;0
2274;0.4026692;1;0;0;0.0759212;0;1;0;0.1231502;0;1;1;0
2275;-0.265159;1;0;0;0.0759212;0;1;0;-0.538061;0;1;1;0
2276;1.4395322;1;0;0;0.0759212;0;1;0;0.2058022;1;0;1;0
2277;1.0396082;1;0;0;0.0759212;0;1;0;0.2058022;1;0;1;0
2278;0.6787592;1;0;0;0.0759212;0;1;0;0.3711052;1;0;1;0
2279;1.3747412;1;0;0;0.0759212;0;1;0;1.1976192;0;1;1;0
2280;1.4395322;1;0;0;0.0759212;0;1;0;-0.207455;0;1;1;0
2281;-0.338842;1;0;0;0.0759212;0;1;0;-0.45541;1;0;1;0
2282;0.1941492;1;0;0;0.0759212;0;1;0;-1.116621;1;0;1;0
2283;-0.85267;1;0;0;0.0759212;0;1;0;-0.207455;0;1;1;0
2284;1.8138272;1;0;0;0.0759212;0;1;0;0.2884532;0;1;1;0
2285;-0.85267;1;0;0;0.0759212;0;1;0;-0.538061;1;0;1;0
2286;-0.062088;1;0;0;0.0759212;0;1;0;-0.124804;1;0;1;0
2287;0.2613242;1;0;0;0.0759212;0;1;0;0.2058022;1;0;1;0
2288;-0.776109;1;0;0;0.0759212;0;1;0;0.8670142;0;1;1;0
2289;0.5443412;1;0;0;0.0759212;0;1;0;0.0404992;1;0;1;0
2290;-0.062088;1;0;0;0.0759212;0;1;0;-0.290107;1;0;1;0
2291;0.0043222;1;0;0;0.0759212;0;1;0;0.1231502;0;1;1;0
2292;0.6787592;1;0;0;0.0759212;0;1;0;1.1149682;0;1;1;0
2293;1.1094382;1;0;0;0.0759212;0;1;0;0.8670142;0;1;1;0
2294;-0.699505;1;0;0;0.0759212;0;1;0;0.2058022;0;1;1;0
2295;-0.85267;1;0;0;0.0759212;0;1;0;-0.290107;0;1;1;0
2296;-0.338842;1;0;0;0.0759212;0;1;0;-0.207455;0;1;1;0
2297;0.9675862;1;0;0;0.0759212;0;1;0;0.3711052;1;0;1;0
2298;-0.776109;1;0;0;0.0759212;0;1;0;0.0404992;1;0;1;0
2299;0.2613242;1;0;0;0.0759212;0;1;0;-0.290107;0;1;1;0
2300;0.4781942;1;0;0;-0.360043;1;0;0;1.8588312;0;1;1;0
2301;0.0735362;1;0;0;-0.360043;1;0;0;-0.538061;0;1;1;0
2302;-0.338842;1;0;0;-0.360043;1;0;0;0.2884532;0;1;1;0
2303;-2.75266;1;0;0;-0.360043;1;0;0;-1.860484;1;0;1;0
2304;-2.291731;1;0;0;-0.360043;1;0;0;-2.604348;0;1;1;0
2305;0.6107292;1;0;0;-0.360043;1;0;0;0.1231502;0;1;1;0
2306;-1.836687;1;0;0;-0.360043;1;0;0;-1.281924;1;0;1;0
2307;1.4395322;1;0;0;-0.360043;1;0;0;0.1231502;1;0;1;0
2308;-0.623051;1;0;0;-0.360043;1;0;0;0.8670142;0;1;1;0
2309;0.9675862;1;0;0;-0.360043;1;0;0;-0.207455;1;0;1;0
2310;-3.059543;1;0;0;-0.360043;1;0;0;-0.868667;0;1;1;0
2311;0.1941492;1;0;0;-0.360043;1;0;0;0.4537562;0;1;1;0
2312;-1.438662;1;0;0;-0.360043;1;0;0;-1.199273;0;1;1;0
2313;-1.62373;1;0;0;-0.360043;1;0;0;-2.273742;1;0;1;0
2314;1.2405332;1;0;0;-0.360043;1;0;0;0.9496652;0;1;1;0
2315;1.3747412;1;0;0;-0.360043;1;0;0;0.8670142;0;1;1;0
2316;1.4395322;1;0;0;-0.360043;1;0;0;1.3629222;0;1;1;0
2317;-1.62373;1;0;0;-0.360043;1;0;0;-2.852302;0;1;1;0
2318;-1.526653;1;0;0;-0.360043;1;0;0;-0.538061;0;1;1;0
2319;1.3747412;1;0;0;-0.360043;1;0;0;2.3547402;0;1;1;0
2320;-0.338842;1;0;0;-0.360043;1;0;0;-0.786016;0;1;1;0
2321;-1.219486;1;0;0;-0.360043;1;0;0;-2.273742;1;0;1;0
2322;-0.699505;1;0;0;-0.360043;1;0;0;0.2058022;0;1;1;0
2323;0.4781942;1;0;0;-0.360043;1;0;0;-1.447227;0;1;1;0
2324;0.4781942;1;0;0;-0.360043;1;0;0;0.3711052;1;0;1;0
2325;-0.419801;1;0;0;-0.360043;1;0;0;-0.45541;1;0;1;0
2326;-0.419801;0;0;1;-0.120454;0;1;0;-0.538061;1;0;0;1
2327;0.3280722;0;0;1;-0.120454;0;1;0;-0.620713;1;0;0;1
2328;0.0043222;0;0;1;-0.120454;0;1;0;-0.207455;1;0;0;1
2329;0.8219882;0;0;1;-0.120454;0;1;0;0.4537562;1;0;0;1
2330;0.5443412;0;0;1;-0.120454;0;1;0;-0.207455;1;0;0;1
2331;1.3101422;0;0;1;-0.120454;0;1;0;0.1231502;1;0;0;1
2332;-0.129085;0;0;1;-0.120454;0;1;0;0.5364082;1;0;0;1
2333;0.7472282;0;0;1;-0.120454;0;1;0;0.8670142;1;0;0;1
2334;0.4026692;0;0;1;-0.120454;0;1;0;-0.207455;1;0;0;1
2335;0.6787592;0;0;1;-0.120454;0;1;0;-0.290107;1;0;0;1
2336;0.6107292;0;0;1;-0.120454;0;1;0;1.2802712;1;0;0;1
2337;0.4026692;0;0;1;-0.120454;0;1;0;-0.538061;1;0;0;1
2338;-0.338842;0;0;1;-0.120454;0;1;0;-0.290107;1;0;0;1
2339;0.0735362;0;0;1;-0.120454;0;1;0;-1.03397;1;0;0;1
2340;-1.029067;0;0;1;-0.120454;0;1;0;-0.290107;1;0;0;1
2341;-0.338842;0;0;1;-0.120454;0;1;0;-0.124804;1;0;0;1
2342;-0.555112;0;0;1;-0.120454;0;1;0;-0.45541;1;0;0;1
2343;0.8965662;0;0;1;-0.120454;0;1;0;0.0404992;1;0;0;1
2344;0.9675862;0;0;1;-0.120454;0;1;0;1.6108772;1;0;0;1
2345;-0.699505;0;0;1;-0.120454;0;1;0;-1.03397;1;0;0;1
2346;-0.555112;0;0;1;-0.120454;0;1;0;-0.290107;1;0;0;1
2347;-0.197611;0;0;1;-0.120454;0;1;0;-1.199273;1;0;0;1
2348;0.8965662;0;0;1;-0.120454;0;1;0;-1.364576;1;0;0;1
2349;-0.338842;0;0;1;-0.120454;0;1;0;0.5364082;1;0;0;1
2350;-0.699505;0;0;1;-0.120454;0;1;0;-0.372758;1;0;0;1
2351;-1.029067;0;0;1;-0.120454;0;1;0;0.0404992;1;0;0;1
2352;-1.723882;0;0;1;-0.120454;0;1;0;-0.703364;1;0;0;1
2353;0.8965662;0;0;1;-0.120454;0;1;0;1.2802712;1;0;0;1
2354;-1.118624;0;0;1;-0.120454;0;1;0;-0.45541;1;0;0;1
2355;0.1340672;0;0;1;-0.120454;0;1;0;-0.042152;1;0;0;1
2356;-0.699505;0;0;1;-0.120454;0;1;0;-0.372758;1;0;0;1
2357;0.9675862;0;0;1;-0.120454;0;1;0;-0.620713;1;0;0;1
2358;1.3101422;0;0;1;-0.120454;0;1;0;1.6108772;1;0;0;1
2359;0.3280722;0;0;1;-0.120454;0;1;0;-0.786016;1;0;0;1
2360;0.6107292;0;0;1;-0.120454;0;1;0;0.9496652;1;0;0;1
2361;0.2613242;0;0;1;-0.120454;0;1;0;0.0404992;1;0;0;1
2362;0.1340672;0;0;1;-0.120454;0;1;0;-1.529879;1;0;0;1
2363;-0.265159;0;0;1;-0.120454;0;1;0;-0.372758;1;0;0;1
2364;-0.265159;0;1;0;-0.096466;0;1;0;-1.61253;0;1;0;1
2365;-1.723882;0;1;0;-0.096466;0;1;0;-1.199273;0;1;0;1
2366;1.0396082;0;1;0;-0.096466;0;1;0;1.8588312;0;1;0;1
2367;-1.723882;0;1;0;-0.096466;0;1;0;-1.364576;0;1;0;1
2368;0.0043222;0;1;0;-0.096466;0;1;0;-0.868667;0;1;0;1
2369;-1.723882;0;1;0;-0.096466;0;1;0;-0.951318;0;1;0;1
2370;1.4395322;0;1;0;-0.096466;0;1;0;0.2884532;0;1;0;1
